date,location,sample,date_sample,event,before event,after event,medium,label,count,coef,week,doy,year,color,image
2017-07-10,VNX,VNX1,"('2017-07-10', 'VNX1')",True,False,False,ECC,Bioindicator,0.0,100,28,191,2017,big_blue,none
2017-06-12,SVT,SVT2,"('2017-06-12', 'SVT2')",False,True,False,EasyGel,Bioindicator,0.0,25,24,163,2017,big_blue,Sauvetage2_48h-15_38_30.JPG
2017-06-12,VNX,VNX2,"('2017-06-12', 'VNX2')",False,True,False,EasyGel,Bioindicator,0.0,25,24,163,2017,big_blue,Vernex2_48h-15_53_1.JPG
2017-06-12,MRD,MRD2,"('2017-06-12', 'MRD2')",False,True,False,EasyGel,Bioindicator,0.0,25,24,163,2017,big_blue,MRD2_48h-16_19_3.JPG
2017-06-19,VNX,VNX2,"('2017-06-19', 'VNX2')",False,True,False,EasyGel,Bioindicator,0.0,25,25,170,2017,big_blue,image-16_15_28.jpg
2017-06-19,MRD,MRD2,"('2017-06-19', 'MRD2')",False,True,False,EasyGel,Bioindicator,0.0,25,25,170,2017,big_blue,image-15_36_18.jpg
2017-06-19,SVT,SVT2,"('2017-06-19', 'SVT2')",False,True,False,EasyGel,Bioindicator,0.0,25,25,170,2017,big_blue,image-15_58_32.jpg
2017-06-26,VNX,VNX2,"('2017-06-26', 'VNX2')",False,True,False,EasyGel,Bioindicator,1.0,25,26,177,2017,big_blue,vnx2-18_5_36.JPG
2017-06-26,SVT,SVT2,"('2017-06-26', 'SVT2')",False,True,False,EasyGel,Bioindicator,0.0,25,26,177,2017,big_blue,svt2-18_4_15.JPG
2017-06-26,MRD,MRD2,"('2017-06-26', 'MRD2')",False,True,False,EasyGel,Bioindicator,8.0,25,26,177,2017,big_blue,mrd2-18_3_12.JPG
2017-07-03,MRD,MRD2,"('2017-07-03', 'MRD2')",True,False,False,EasyGel,Bioindicator,10.0,25,27,184,2017,big_blue,MRD2-22_12_51.JPG
2017-07-03,SVT,SVT2,"('2017-07-03', 'SVT2')",True,False,False,EasyGel,Bioindicator,8.0,25,27,184,2017,big_blue,SVT2-22_15_26.JPG
2017-07-03,VNX,VNX2,"('2017-07-03', 'VNX2')",True,False,False,EasyGel,Bioindicator,8.0,25,27,184,2017,big_blue,Vernex2-22_19_18.JPG
2017-07-10,VNX,VNX2,"('2017-07-10', 'VNX2')",True,False,False,EasyGel,Bioindicator,0.0,100,28,191,2017,big_blue,VNX2-15_29_30.JPG
2017-07-10,MRD,MRD2,"('2017-07-10', 'MRD2')",True,False,False,EasyGel,Bioindicator,6.0,100,28,191,2017,big_blue,MRD2-15_42_36.JPG
2017-07-10,SVT,SVT2,"('2017-07-10', 'SVT2')",True,False,False,EasyGel,Bioindicator,0.0,100,28,191,2017,big_blue,SVT2-15_16_58.JPG
2017-07-17,SVT,SVT2,"('2017-07-17', 'SVT2')",False,False,True,ECC,Bioindicator,0.0,100,29,198,2017,big_blue,none
2017-07-17,VNX,VNX2,"('2017-07-17', 'VNX2')",False,False,True,ECC,Bioindicator,0.0,100,29,198,2017,big_blue,none
2017-07-17,MRD,MRD2,"('2017-07-17', 'MRD2')",False,False,True,ECC,Bioindicator,0.0,100,29,198,2017,big_blue,none
2017-07-17,VNX,VNX2,"('2017-07-17', 'VNX2')",False,False,True,EasyGel,Bioindicator,0.0,100,29,198,2017,big_blue,VNX2-19_54_55.jpg
2017-07-17,SVT,SVT2,"('2017-07-17', 'SVT2')",False,False,True,EasyGel,Bioindicator,0.0,100,29,198,2017,big_blue,SVT2-19_31_25.jpg
2017-07-17,MRD,MRD2,"('2017-07-17', 'MRD2')",False,False,True,EasyGel,Bioindicator,0.0,100,29,198,2017,big_blue,MRD2-18_39_27.jpg
2017-07-24,SVT,SVT2,"('2017-07-24', 'SVT2')",False,False,True,ECC,Bioindicator,0.0,100,30,205,2017,big_blue,SVT2-22_44_41.JPG
2017-07-24,SVT,SVT2,"('2017-07-24', 'SVT2')",False,False,True,LB,Bioindicator,0.0,100,30,205,2017,big_blue,SVT2-14_5_26.JPG
2017-07-24,VNX,VNX2,"('2017-07-24', 'VNX2')",False,False,True,ECC,Bioindicator,0.0,100,30,205,2017,big_blue,none
2017-07-24,SVT,SVT2,"('2017-07-24', 'SVT2')",False,False,True,Levine,Bioindicator,0.0,100,30,205,2017,big_blue,SVT2-22_53_55.JPG
2017-07-24,SVT,SVT2,"('2017-07-24', 'SVT2')",False,False,True,EasyGel,Bioindicator,1.0,100,30,205,2017,big_blue,SVT2-13_11_46.JPG
2017-07-24,SVT,SVT2,"('2017-07-24', 'SVT2')",False,False,True,LB,Bioindicator,0.0,100,30,205,2017,big_blue,SVT2-13_21_27.JPG
2017-07-24,VNX,VNX2,"('2017-07-24', 'VNX2')",False,False,True,EasyGel,Bioindicator,0.0,100,30,205,2017,big_blue,VNX2-12_49_12.JPG
2017-07-24,MRD,MRD2,"('2017-07-24', 'MRD2')",False,False,True,EasyGel,Bioindicator,0.0,25,30,205,2017,big_blue,none
2017-07-24,VNX,VNX2,"('2017-07-24', 'VNX2')",False,False,True,Levine,Bioindicator,0.0,100,30,205,2017,big_blue,none
2017-07-24,VNX,VNX2,"('2017-07-24', 'VNX2')",False,False,True,LB,Bioindicator,0.0,100,30,205,2017,big_blue,none
2017-07-31,SVT,SVT2,"('2017-07-31', 'SVT2')",False,False,True,EasyGel,Bioindicator,0.0,25,31,212,2017,big_blue,SVT2-21_29_56.JPG
2017-07-31,VNX,VNX2,"('2017-07-31', 'VNX2')",False,False,True,EasyGel,Bioindicator,0.0,25,31,212,2017,big_blue,VNX2-21_45_40.JPG
2017-07-31,MRD,MRD2,"('2017-07-31', 'MRD2')",False,False,True,EasyGel,Bioindicator,1.0,25,31,212,2017,big_blue,MRD2-22_14_39.JPG
2017-07-03,SVT,SVT2,"('2017-07-03', 'SVT2')",True,False,False,Levine,Bioindicator,0.0,25,27,184,2017,big_blue,SVT2-22_53_55.JPG
2017-07-10,SVT,SVT2,"('2017-07-10', 'SVT2')",True,False,False,ECC,Bioindicator,0.0,100,28,191,2017,big_blue,none
2017-07-10,MRD,MRD2,"('2017-07-10', 'MRD2')",True,False,False,ECC,Bioindicator,0.0,100,28,191,2017,big_blue,none
2017-07-10,VNX,VNX2,"('2017-07-10', 'VNX2')",True,False,False,ECC,Bioindicator,0.0,100,28,191,2017,big_blue,none
2017-06-12,SVT,SVT3,"('2017-06-12', 'SVT3')",False,True,False,EasyGel,Bioindicator,0.0,25,24,163,2017,big_blue,sauvetage3_12june17_48h-15_39_44.JPG
2017-06-12,VNX,VNX3,"('2017-06-12', 'VNX3')",False,True,False,EasyGel,Bioindicator,0.0,25,24,163,2017,big_blue,vernex3_48h-15_53_39.JPG
2017-06-12,MRD,MRD3,"('2017-06-12', 'MRD3')",False,True,False,EasyGel,Bioindicator,0.0,25,24,163,2017,big_blue,MRD3_48h-16_22_24.JPG
2017-06-19,VNX,VNX3,"('2017-06-19', 'VNX3')",False,True,False,EasyGel,Bioindicator,0.0,25,25,170,2017,big_blue,image-16_16_30.jpg
2017-06-19,MRD,MRD3,"('2017-06-19', 'MRD3')",False,True,False,EasyGel,Bioindicator,0.0,25,25,170,2017,big_blue,image-15_37_12.jpg
2017-06-19,SVT,SVT3,"('2017-06-19', 'SVT3')",False,True,False,EasyGel,Bioindicator,0.0,25,25,170,2017,big_blue,image-15_59_20.jpg
2017-06-26,VNX,VNX3,"('2017-06-26', 'VNX3')",False,True,False,EasyGel,Bioindicator,3.0,25,26,177,2017,big_blue,vnx3-18_5_42.JPG
2017-06-26,SVT,SVT3,"('2017-06-26', 'SVT3')",False,True,False,EasyGel,Bioindicator,0.0,25,26,177,2017,big_blue,svt3-18_4_24.JPG
2017-06-26,MRD,MRD3,"('2017-06-26', 'MRD3')",False,True,False,EasyGel,Bioindicator,5.0,25,26,177,2017,big_blue,mrd3-18_3_21.JPG
2017-07-03,MRD,MRD3,"('2017-07-03', 'MRD3')",True,False,False,EasyGel,Bioindicator,11.0,25,27,184,2017,big_blue,MRD3-22_12_59.JPG
2017-07-03,SVT,SVT3,"('2017-07-03', 'SVT3')",True,False,False,EasyGel,Bioindicator,3.0,25,27,184,2017,big_blue,SVT3-22_15_34.JPG
2017-07-03,VNX,VNX3,"('2017-07-03', 'VNX3')",True,False,False,EasyGel,Bioindicator,12.0,25,27,184,2017,big_blue,Vernex3-22_19_26.JPG
2017-07-10,VNX,VNX3,"('2017-07-10', 'VNX3')",True,False,False,EasyGel,Bioindicator,0.0,100,28,191,2017,big_blue,VNX3-15_31_24.JPG
2017-07-10,MRD,MRD3,"('2017-07-10', 'MRD3')",True,False,False,EasyGel,Bioindicator,5.0,100,28,191,2017,big_blue,MRD3-15_43_56.JPG
2017-07-10,SVT,SVT3,"('2017-07-10', 'SVT3')",True,False,False,EasyGel,Bioindicator,0.0,100,28,191,2017,big_blue,SVT3-15_18_21.JPG
2017-07-17,SVT,SVT3,"('2017-07-17', 'SVT3')",False,False,True,ECC,Bioindicator,0.0,100,29,198,2017,big_blue,none
2017-07-17,VNX,VNX3,"('2017-07-17', 'VNX3')",False,False,True,ECC,Bioindicator,0.0,100,29,198,2017,big_blue,none
2017-07-17,MRD,MRD3,"('2017-07-17', 'MRD3')",False,False,True,ECC,Bioindicator,0.0,100,29,198,2017,big_blue,none
2017-07-17,VNX,VNX3,"('2017-07-17', 'VNX3')",False,False,True,EasyGel,Bioindicator,1.0,100,29,198,2017,big_blue,VNX3-19_59_40.jpg
2017-07-17,SVT,SVT3,"('2017-07-17', 'SVT3')",False,False,True,EasyGel,Bioindicator,1.0,100,29,198,2017,big_blue,SVT3-19_34_55.jpg
2017-07-17,MRD,MRD3,"('2017-07-17', 'MRD3')",False,False,True,EasyGel,Bioindicator,0.0,100,29,198,2017,big_blue,MRD3-18_41_19.jpg
2017-07-24,SVT,SVT3,"('2017-07-24', 'SVT3')",False,False,True,ECC,Bioindicator,0.0,100,30,205,2017,big_blue,none
2017-07-24,SVT,SVT3,"('2017-07-24', 'SVT3')",False,False,True,LB,Bioindicator,0.0,100,30,205,2017,big_blue,none
2017-07-24,VNX,VNX3,"('2017-07-24', 'VNX3')",False,False,True,ECC,Bioindicator,0.0,100,30,205,2017,big_blue,none
2017-07-24,SVT,SVT3,"('2017-07-24', 'SVT3')",False,False,True,Levine,Bioindicator,0.0,100,30,205,2017,big_blue,none
2017-07-24,SVT,SVT3,"('2017-07-24', 'SVT3')",False,False,True,EasyGel,Bioindicator,0.0,100,30,205,2017,big_blue,SVT3-13_12_42.JPG
2017-07-24,SVT,SVT3,"('2017-07-24', 'SVT3')",False,False,True,LB,Bioindicator,0.0,100,30,205,2017,big_blue,none
2017-07-24,VNX,VNX3,"('2017-07-24', 'VNX3')",False,False,True,EasyGel,Bioindicator,0.0,100,30,205,2017,big_blue,VNX3-12_50_23.JPG
2017-07-24,MRD,MRD3,"('2017-07-24', 'MRD3')",False,False,True,EasyGel,Bioindicator,0.0,25,30,205,2017,big_blue,none
2017-07-24,VNX,VNX3,"('2017-07-24', 'VNX3')",False,False,True,Levine,Bioindicator,0.0,100,30,205,2017,big_blue,none
2017-07-24,VNX,VNX3,"('2017-07-24', 'VNX3')",False,False,True,LB,Bioindicator,0.0,100,30,205,2017,big_blue,none
2017-07-31,SVT,SVT3,"('2017-07-31', 'SVT3')",False,False,True,EasyGel,Bioindicator,1.0,25,31,212,2017,big_blue,SVT3-21_30_24.JPG
2017-07-31,VNX,VNX3,"('2017-07-31', 'VNX3')",False,False,True,EasyGel,Bioindicator,0.0,25,31,212,2017,big_blue,VNX3-21_45_52.JPG
2017-07-31,MRD,MRD3,"('2017-07-31', 'MRD3')",False,False,True,EasyGel,Bioindicator,2.0,25,31,212,2017,big_blue,MRD3-22_14_47.JPG
2017-07-03,SVT,SVT3,"('2017-07-03', 'SVT3')",True,False,False,Levine,Bioindicator,0.0,25,27,184,2017,big_blue,none
2017-07-10,SVT,SVT3,"('2017-07-10', 'SVT3')",True,False,False,ECC,Bioindicator,0.0,100,28,191,2017,big_blue,none
2017-07-10,MRD,MRD3,"('2017-07-10', 'MRD3')",True,False,False,ECC,Bioindicator,0.0,100,28,191,2017,big_blue,none
2017-07-10,VNX,VNX3,"('2017-07-10', 'VNX3')",True,False,False,ECC,Bioindicator,0.0,100,28,191,2017,big_blue,none
2017-06-12,SVT,SVT1,"('2017-06-12', 'SVT1')",False,True,False,EasyGel,Coliform,0.0,25,24,163,2017,med_blue,Sauvetage1_48h-15_37_27.JPG
2017-06-12,VNX,VNX1,"('2017-06-12', 'VNX1')",False,True,False,EasyGel,Coliform,0.0,25,24,163,2017,med_blue,vernex1_48h-15_52_13.JPG
2017-06-12,MRD,MRD1,"('2017-06-12', 'MRD1')",False,True,False,EasyGel,Coliform,0.0,25,24,163,2017,med_blue,MRD1_48h-16_17_52.JPG
2017-06-19,VNX,VNX1,"('2017-06-19', 'VNX1')",False,True,False,EasyGel,Coliform,6.0,25,25,170,2017,med_blue,image-16_14_23.jpg
2017-06-19,MRD,MRD1,"('2017-06-19', 'MRD1')",False,True,False,EasyGel,Coliform,6.0,25,25,170,2017,med_blue,image-15_37_49.jpg
2017-06-19,SVT,SVT1,"('2017-06-19', 'SVT1')",False,True,False,EasyGel,Coliform,0.0,25,25,170,2017,med_blue,image-15_57_9.jpg
2017-06-26,VNX,VNX1,"('2017-06-26', 'VNX1')",False,True,False,EasyGel,Coliform,9.0,25,26,177,2017,med_blue,vnx26june48h-18_5_27.JPG
2017-06-26,SVT,SVT1,"('2017-06-26', 'SVT1')",False,True,False,EasyGel,Coliform,2.0,25,26,177,2017,med_blue,svt1-18_4_0.JPG
2017-06-26,MRD,MRD1,"('2017-06-26', 'MRD1')",False,True,False,EasyGel,Coliform,25.0,25,26,177,2017,med_blue,mrd1-18_2_58.JPG
2017-07-03,MRD,MRD1,"('2017-07-03', 'MRD1')",True,False,False,EasyGel,Coliform,12.0,25,27,184,2017,med_blue,MRD1-22_12_32.JPG
2017-07-03,SVT,SVT1,"('2017-07-03', 'SVT1')",True,False,False,EasyGel,Coliform,8.0,25,27,184,2017,med_blue,SVT1-22_15_18.JPG
2017-07-03,VNX,VNX1,"('2017-07-03', 'VNX1')",True,False,False,EasyGel,Coliform,10.0,25,27,184,2017,med_blue,Vernex1-22_19_10.JPG
2017-07-10,VNX,VNX1,"('2017-07-10', 'VNX1')",True,False,False,EasyGel,Coliform,5.0,100,28,191,2017,med_blue,VNX1-15_28_15.JPG
2017-07-10,MRD,MRD1,"('2017-07-10', 'MRD1')",True,False,False,EasyGel,Coliform,20.0,100,28,191,2017,med_blue,MRD1-15_40_55.JPG
2017-07-10,SVT,SVT1,"('2017-07-10', 'SVT1')",True,False,False,EasyGel,Coliform,0.0,100,28,191,2017,med_blue,SVT1-15_15_3.JPG
2017-07-17,SVT,SVT1,"('2017-07-17', 'SVT1')",False,False,True,ECC,Coliform,9.0,100,29,198,2017,med_blue,SVT1-21_31_21.jpg
2017-07-17,VNX,VNX1,"('2017-07-17', 'VNX1')",False,False,True,ECC,Coliform,27.0,100,29,198,2017,med_blue,VNX1-21_27_8.jpg
2017-07-17,MRD,MRD1,"('2017-07-17', 'MRD1')",False,False,True,ECC,Coliform,27.0,100,29,198,2017,med_blue,MRD1-21_22_18.jpg
2017-07-17,VNX,VNX1,"('2017-07-17', 'VNX1')",False,False,True,EasyGel,Coliform,5.0,100,29,198,2017,med_blue,VNX1-19_51_41.jpg
2017-07-17,SVT,SVT1,"('2017-07-17', 'SVT1')",False,False,True,EasyGel,Coliform,1.0,100,29,198,2017,med_blue,SVT1-19_26_35.jpg
2017-07-17,MRD,MRD1,"('2017-07-17', 'MRD1')",False,False,True,EasyGel,Coliform,5.0,100,29,198,2017,med_blue,MRD1-18_38_11.jpg
2017-07-24,SVT,SVT1,"('2017-07-24', 'SVT1')",False,False,True,ECC,Coliform,19.0,100,30,205,2017,med_blue,SVT1-22_44_9.JPG
2017-07-24,SVT,SVT1,"('2017-07-24', 'SVT1')",False,False,True,LB,Coliform,19.0,100,30,205,2017,med_blue,SVT1-14_4_18.JPG
2017-07-24,VNX,VNX1,"('2017-07-24', 'VNX1')",False,False,True,ECC,Coliform,28.0,100,30,205,2017,med_blue,VNX1-13_59_11.JPG
2017-07-24,SVT,SVT1,"('2017-07-24', 'SVT1')",False,False,True,Levine,Coliform,0.0,100,30,205,2017,med_blue,SVT1-22_53_48.JPG
2017-07-24,SVT,SVT1,"('2017-07-24', 'SVT1')",False,False,True,EasyGel,Coliform,1.0,100,30,205,2017,med_blue,SVT1-13_10_25.JPG
2017-07-24,SVT,SVT1,"('2017-07-24', 'SVT1')",False,False,True,LB,Coliform,0.0,100,30,205,2017,med_blue,SVT1-13_19_41.JPG
2017-07-24,VNX,VNX1,"('2017-07-24', 'VNX1')",False,False,True,EasyGel,Coliform,2.0,100,30,205,2017,med_blue,VNX1-12_47_56.JPG
2017-07-24,MRD,MRD1,"('2017-07-24', 'MRD1')",False,False,True,EasyGel,Coliform,0.0,25,30,205,2017,med_blue,none
2017-07-24,VNX,VNX1,"('2017-07-24', 'VNX1')",False,False,True,Levine,Coliform,0.0,100,30,205,2017,med_blue,VNX1-22_59_3.JPG
2017-07-24,VNX,VNX1,"('2017-07-24', 'VNX1')",False,False,True,LB,Coliform,0.0,100,30,205,2017,med_blue,VNX1-13_28_27.JPG
2017-07-31,SVT,SVT1,"('2017-07-31', 'SVT1')",False,False,True,EasyGel,Coliform,0.0,25,31,212,2017,med_blue,SVT1-21_29_46.JPG
2017-07-31,VNX,VNX1,"('2017-07-31', 'VNX1')",False,False,True,EasyGel,Coliform,5.0,25,31,212,2017,med_blue,VNX1-21_45_32.JPG
2017-07-31,MRD,MRD1,"('2017-07-31', 'MRD1')",False,False,True,EasyGel,Coliform,8.0,25,31,212,2017,med_blue,MRD1-22_14_32.JPG
2017-07-03,SVT,SVT1,"('2017-07-03', 'SVT1')",True,False,False,Levine,Coliform,0.0,25,27,184,2017,med_blue,SVT1-22_53_48.JPG
2017-07-10,SVT,SVT1,"('2017-07-10', 'SVT1')",True,False,False,ECC,Coliform,0.0,100,28,191,2017,med_blue,none
2017-07-10,MRD,MRD1,"('2017-07-10', 'MRD1')",True,False,False,ECC,Coliform,0.0,100,28,191,2017,med_blue,none
2017-07-10,VNX,VNX1,"('2017-07-10', 'VNX1')",True,False,False,ECC,Coliform,0.0,100,28,191,2017,med_blue,none
2017-06-12,SVT,SVT2,"('2017-06-12', 'SVT2')",False,True,False,EasyGel,Coliform,0.0,25,24,163,2017,med_blue,Sauvetage2_48h-15_38_30.JPG
2017-06-12,VNX,VNX2,"('2017-06-12', 'VNX2')",False,True,False,EasyGel,Coliform,0.0,25,24,163,2017,med_blue,Vernex2_48h-15_53_1.JPG
2017-06-12,MRD,MRD2,"('2017-06-12', 'MRD2')",False,True,False,EasyGel,Coliform,0.0,25,24,163,2017,med_blue,MRD2_48h-16_19_3.JPG
2017-06-19,VNX,VNX2,"('2017-06-19', 'VNX2')",False,True,False,EasyGel,Coliform,5.0,25,25,170,2017,med_blue,image-16_15_28.jpg
2017-06-19,MRD,MRD2,"('2017-06-19', 'MRD2')",False,True,False,EasyGel,Coliform,12.0,25,25,170,2017,med_blue,image-15_36_18.jpg
2017-06-19,SVT,SVT2,"('2017-06-19', 'SVT2')",False,True,False,EasyGel,Coliform,0.0,25,25,170,2017,med_blue,image-15_58_32.jpg
2017-06-26,VNX,VNX2,"('2017-06-26', 'VNX2')",False,True,False,EasyGel,Coliform,2.0,25,26,177,2017,med_blue,vnx2-18_5_36.JPG
2017-06-26,SVT,SVT2,"('2017-06-26', 'SVT2')",False,True,False,EasyGel,Coliform,2.0,25,26,177,2017,med_blue,svt2-18_4_15.JPG
2017-06-26,MRD,MRD2,"('2017-06-26', 'MRD2')",False,True,False,EasyGel,Coliform,26.0,25,26,177,2017,med_blue,mrd2-18_3_12.JPG
2017-07-03,MRD,MRD2,"('2017-07-03', 'MRD2')",True,False,False,EasyGel,Coliform,7.0,25,27,184,2017,med_blue,MRD2-22_12_51.JPG
2017-07-03,SVT,SVT2,"('2017-07-03', 'SVT2')",True,False,False,EasyGel,Coliform,5.0,25,27,184,2017,med_blue,SVT2-22_15_26.JPG
2017-07-03,VNX,VNX2,"('2017-07-03', 'VNX2')",True,False,False,EasyGel,Coliform,4.0,25,27,184,2017,med_blue,Vernex2-22_19_18.JPG
2017-07-10,VNX,VNX2,"('2017-07-10', 'VNX2')",True,False,False,EasyGel,Coliform,1.0,100,28,191,2017,med_blue,VNX2-15_29_30.JPG
2017-07-10,MRD,MRD2,"('2017-07-10', 'MRD2')",True,False,False,EasyGel,Coliform,16.0,100,28,191,2017,med_blue,MRD2-15_42_36.JPG
2017-07-10,SVT,SVT2,"('2017-07-10', 'SVT2')",True,False,False,EasyGel,Coliform,2.0,100,28,191,2017,med_blue,SVT2-15_16_58.JPG
2017-07-17,SVT,SVT2,"('2017-07-17', 'SVT2')",False,False,True,ECC,Coliform,0.0,100,29,198,2017,med_blue,none
2017-07-17,VNX,VNX2,"('2017-07-17', 'VNX2')",False,False,True,ECC,Coliform,0.0,100,29,198,2017,med_blue,none
2017-07-17,MRD,MRD2,"('2017-07-17', 'MRD2')",False,False,True,ECC,Coliform,0.0,100,29,198,2017,med_blue,none
2017-07-17,VNX,VNX2,"('2017-07-17', 'VNX2')",False,False,True,EasyGel,Coliform,2.0,100,29,198,2017,med_blue,VNX2-19_54_55.jpg
2017-07-17,SVT,SVT2,"('2017-07-17', 'SVT2')",False,False,True,EasyGel,Coliform,0.0,100,29,198,2017,med_blue,SVT2-19_31_25.jpg
2017-07-17,MRD,MRD2,"('2017-07-17', 'MRD2')",False,False,True,EasyGel,Coliform,1.0,100,29,198,2017,med_blue,MRD2-18_39_27.jpg
2017-07-24,SVT,SVT2,"('2017-07-24', 'SVT2')",False,False,True,ECC,Coliform,12.0,100,30,205,2017,med_blue,SVT2-22_44_41.JPG
2017-07-24,SVT,SVT2,"('2017-07-24', 'SVT2')",False,False,True,LB,Coliform,12.0,100,30,205,2017,med_blue,SVT2-14_5_26.JPG
2017-07-24,VNX,VNX2,"('2017-07-24', 'VNX2')",False,False,True,ECC,Coliform,0.0,100,30,205,2017,med_blue,none
2017-07-24,SVT,SVT2,"('2017-07-24', 'SVT2')",False,False,True,Levine,Coliform,0.0,100,30,205,2017,med_blue,SVT2-22_53_55.JPG
2017-07-24,SVT,SVT2,"('2017-07-24', 'SVT2')",False,False,True,EasyGel,Coliform,1.0,100,30,205,2017,med_blue,SVT2-13_11_46.JPG
2017-07-24,SVT,SVT2,"('2017-07-24', 'SVT2')",False,False,True,LB,Coliform,0.0,100,30,205,2017,med_blue,SVT2-13_21_27.JPG
2017-07-24,VNX,VNX2,"('2017-07-24', 'VNX2')",False,False,True,EasyGel,Coliform,1.0,100,30,205,2017,med_blue,VNX2-12_49_12.JPG
2017-07-24,MRD,MRD2,"('2017-07-24', 'MRD2')",False,False,True,EasyGel,Coliform,0.0,25,30,205,2017,med_blue,none
2017-07-24,VNX,VNX2,"('2017-07-24', 'VNX2')",False,False,True,Levine,Coliform,0.0,100,30,205,2017,med_blue,none
2017-07-24,VNX,VNX2,"('2017-07-24', 'VNX2')",False,False,True,LB,Coliform,0.0,100,30,205,2017,med_blue,none
2017-07-31,SVT,SVT2,"('2017-07-31', 'SVT2')",False,False,True,EasyGel,Coliform,2.0,25,31,212,2017,med_blue,SVT2-21_29_56.JPG
2017-07-31,VNX,VNX2,"('2017-07-31', 'VNX2')",False,False,True,EasyGel,Coliform,0.0,25,31,212,2017,med_blue,VNX2-21_45_40.JPG
2017-07-31,MRD,MRD2,"('2017-07-31', 'MRD2')",False,False,True,EasyGel,Coliform,6.0,25,31,212,2017,med_blue,MRD2-22_14_39.JPG
2017-07-03,SVT,SVT2,"('2017-07-03', 'SVT2')",True,False,False,Levine,Coliform,0.0,25,27,184,2017,med_blue,SVT2-22_53_55.JPG
2017-07-10,SVT,SVT2,"('2017-07-10', 'SVT2')",True,False,False,ECC,Coliform,0.0,100,28,191,2017,med_blue,none
2017-07-10,MRD,MRD2,"('2017-07-10', 'MRD2')",True,False,False,ECC,Coliform,0.0,100,28,191,2017,med_blue,none
2017-07-10,VNX,VNX2,"('2017-07-10', 'VNX2')",True,False,False,ECC,Coliform,0.0,100,28,191,2017,med_blue,none
2017-06-12,SVT,SVT3,"('2017-06-12', 'SVT3')",False,True,False,EasyGel,Coliform,0.0,25,24,163,2017,med_blue,sauvetage3_12june17_48h-15_39_44.JPG
2017-06-12,VNX,VNX3,"('2017-06-12', 'VNX3')",False,True,False,EasyGel,Coliform,0.0,25,24,163,2017,med_blue,vernex3_48h-15_53_39.JPG
2017-06-12,MRD,MRD3,"('2017-06-12', 'MRD3')",False,True,False,EasyGel,Coliform,0.0,25,24,163,2017,med_blue,MRD3_48h-16_22_24.JPG
2017-06-19,VNX,VNX3,"('2017-06-19', 'VNX3')",False,True,False,EasyGel,Coliform,4.0,25,25,170,2017,med_blue,image-16_16_30.jpg
2017-06-19,MRD,MRD3,"('2017-06-19', 'MRD3')",False,True,False,EasyGel,Coliform,4.0,25,25,170,2017,med_blue,image-15_37_12.jpg
2017-06-19,SVT,SVT3,"('2017-06-19', 'SVT3')",False,True,False,EasyGel,Coliform,0.0,25,25,170,2017,med_blue,image-15_59_20.jpg
2017-06-26,VNX,VNX3,"('2017-06-26', 'VNX3')",False,True,False,EasyGel,Coliform,10.0,25,26,177,2017,med_blue,vnx3-18_5_42.JPG
2017-06-26,SVT,SVT3,"('2017-06-26', 'SVT3')",False,True,False,EasyGel,Coliform,0.0,25,26,177,2017,med_blue,svt3-18_4_24.JPG
2017-06-26,MRD,MRD3,"('2017-06-26', 'MRD3')",False,True,False,EasyGel,Coliform,12.0,25,26,177,2017,med_blue,mrd3-18_3_21.JPG
2017-07-03,MRD,MRD3,"('2017-07-03', 'MRD3')",True,False,False,EasyGel,Coliform,6.0,25,27,184,2017,med_blue,MRD3-22_12_59.JPG
2017-07-03,SVT,SVT3,"('2017-07-03', 'SVT3')",True,False,False,EasyGel,Coliform,0.0,25,27,184,2017,med_blue,SVT3-22_15_34.JPG
2017-07-03,VNX,VNX3,"('2017-07-03', 'VNX3')",True,False,False,EasyGel,Coliform,12.0,25,27,184,2017,med_blue,Vernex3-22_19_26.JPG
2017-07-10,VNX,VNX3,"('2017-07-10', 'VNX3')",True,False,False,EasyGel,Coliform,12.0,100,28,191,2017,med_blue,VNX3-15_31_24.JPG
2017-07-10,MRD,MRD3,"('2017-07-10', 'MRD3')",True,False,False,EasyGel,Coliform,11.0,100,28,191,2017,med_blue,MRD3-15_43_56.JPG
2017-07-10,SVT,SVT3,"('2017-07-10', 'SVT3')",True,False,False,EasyGel,Coliform,1.0,100,28,191,2017,med_blue,SVT3-15_18_21.JPG
2017-07-17,SVT,SVT3,"('2017-07-17', 'SVT3')",False,False,True,ECC,Coliform,0.0,100,29,198,2017,med_blue,none
2017-07-17,VNX,VNX3,"('2017-07-17', 'VNX3')",False,False,True,ECC,Coliform,0.0,100,29,198,2017,med_blue,none
2017-07-17,MRD,MRD3,"('2017-07-17', 'MRD3')",False,False,True,ECC,Coliform,0.0,100,29,198,2017,med_blue,none
2017-07-17,VNX,VNX3,"('2017-07-17', 'VNX3')",False,False,True,EasyGel,Coliform,6.0,100,29,198,2017,med_blue,VNX3-19_59_40.jpg
2017-07-17,SVT,SVT3,"('2017-07-17', 'SVT3')",False,False,True,EasyGel,Coliform,3.0,100,29,198,2017,med_blue,SVT3-19_34_55.jpg
2017-07-17,MRD,MRD3,"('2017-07-17', 'MRD3')",False,False,True,EasyGel,Coliform,0.0,100,29,198,2017,med_blue,MRD3-18_41_19.jpg
